Step,Scaffold,SMILES,Metadata,Tanimoto Similarity,total_score,ID
207.0,c1ccncc1,Nc1ccccn1,,1.0,1.0,Explorative Behaviour with High Threshold_0
117.0,c1cnn2ccnc2c1,c1cnn2ccnc2c1,,1.0,1.0,Explorative Behaviour with High Threshold_1
96.0,c1cnc2cccnc2c1,c1cnc2cccnc2c1,,1.0,1.0,Explorative Behaviour with High Threshold_2
2311.0,c1cnsc1,Nc1ccsn1,,0.739130437374115,0.739130437374115,Explorative Behaviour with High Threshold_3
115.0,c1ccsc1,Nc1cccs1,,0.739130437374115,0.739130437374115,Explorative Behaviour with High Threshold_4
491.0,c1ccoc1,Nc1ccco1,,0.739130437374115,0.739130437374115,Explorative Behaviour with High Threshold_5
235.0,c1cscn1,Nc1cscn1,,0.739130437374115,0.739130437374115,Explorative Behaviour with High Threshold_6
1627.0,c1cscn1,Nc1nccs1,,0.739130437374115,0.739130437374115,Explorative Behaviour with High Threshold_7
2455.0,c1cnoc1,Nc1ccon1,,0.739130437374115,0.739130437374115,Explorative Behaviour with High Threshold_8
374.0,c1cocn1,Nc1cocn1,,0.739130437374115,0.739130437374115,Explorative Behaviour with High Threshold_9
180.0,c1cnc2csnc2c1,c1cnc2csnc2c1,,0.7209302186965942,0.7209302186965942,Explorative Behaviour with High Threshold_10
128.0,c1cnc2ccsc2c1,c1cnc2ccsc2c1,,0.7209302186965942,0.7209302186965942,Explorative Behaviour with High Threshold_11
121.0,c1cnc2scnc2c1,c1cnc2scnc2c1,,0.7209302186965942,0.7209302186965942,Explorative Behaviour with High Threshold_12
124.0,c1cnc2ccoc2c1,c1cnc2ccoc2c1,,0.7209302186965942,0.7209302186965942,Explorative Behaviour with High Threshold_13
148.0,c1cnc2ocnc2c1,c1cnc2ocnc2c1,,0.7209302186965942,0.7209302186965942,Explorative Behaviour with High Threshold_14
134.0,c1cnc2conc2c1,c1cnc2conc2c1,,0.7209302186965942,0.7209302186965942,Explorative Behaviour with High Threshold_15
258.0,c1cnc2cc3ncccc3nc2c1,c1cnc2cc3ncccc3nc2c1,,0.6666666865348816,0.6666666865348816,Explorative Behaviour with High Threshold_16
792.0,c1cc2nccnn2c1,c1cc2nccnn2c1,,0.6666666865348816,0.6666666865348816,Explorative Behaviour with High Threshold_17
956.0,c1ccncc1,CNc1ccccn1,,0.6551724076271057,0.6551724076271057,Explorative Behaviour with High Threshold_18
169.0,c1cnc2c(c1)oc1cccnc12,c1cnc2c(c1)oc1cccnc12,,0.6545454263687134,0.6545454263687134,Explorative Behaviour with High Threshold_19
146.0,c1cnc2c(c1)sc1cccnc12,c1cnc2c(c1)sc1cccnc12,,0.6545454263687134,0.6545454263687134,Explorative Behaviour with High Threshold_20
2720.0,O=c1ccc2ncccc2nc1,O=c1ccc2ncccc2nc1,,0.6346153616905212,0.6346153616905212,Explorative Behaviour with High Threshold_21
1878.0,O=c1cccnc2cccnc12,O=c1cccnc2cccnc12,,0.6346153616905212,0.6346153616905212,Explorative Behaviour with High Threshold_22
111.0,c1cnc2cccnc2c1,Brc1cnc2cccnc2c1,,0.6200000047683716,0.6200000047683716,Explorative Behaviour with High Threshold_23
821.0,S=c1ccc2ncccc2s1,S=c1ccc2ncccc2s1,,0.6200000047683716,0.6200000047683716,Explorative Behaviour with High Threshold_24
